days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2020-10-17'],56013549,2020-10-18T23:18:22.498212+00:00,2020-10-18T02:58:41.548+00:00,,[),2020-10-17T07:56:58.284+00:00,2020-10-18T07:08:03.476+00:00,128714778.0,"[{'cyclesCount': 1, 'disturbanceCount': 0, 'during': {'bounds': '[)', 'lower': '2020-10-17T23:31:07.097+00:00', 'upper': '2020-10-18T00:49:59.595+00:00'}, 'id': 129188194, 'inBedDuration': 4732498, 'isNap': True, 'latencyDuration': 171112, 'lightSleepDuration': 3363127, 'noDataDuration': 0, 'qualityDuration': 4563380, 'remSleepDuration': 719944, 'respiratoryRate': 16.9336, 'responded': False, 'score': 15, 'sleepConsistency': 28, 'sleepEfficiency': 1, 'slowWaveSleepDuration': 480309, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 172266}]",,27088527.0,84.0,"[{'cyclesCount': 3, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2020-10-17T07:56:58.284+00:00', 'upper': '2020-10-17T16:13:59.851+00:00'}, 'id': 128714778, 'inBedDuration': 29821567, 'isNap': False, 'latencyDuration': 90363, 'lightSleepDuration': 17956913, 'noDataDuration': 0, 'qualityDuration': 27088527, 'remSleepDuration': 1924113, 'respiratoryRate': 14.8828, 'responded': False, 'score': 84, 'sleepConsistency': 35, 'sleepEfficiency': 0.911114, 'slowWaveSleepDuration': 7207501, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2762425}]",complete,67.0,9538.97,165.0,0.000283485605501776,4.47408160098912,,[],,False,0.0345878,58753514.0,False,66.0,44.0,complete,,2020-10-17T16:15:33.098+00:00,28515543.0,0.0,0.0,3656793.0,32172337.0
['2020-10-18'],56232943,2020-10-19T15:27:02.421783+00:00,2020-10-19T07:08:03.476+00:00,,[),2020-10-18T07:08:03.476+00:00,2020-10-19T04:14:29.721+00:00,129195189.0,"[{'cyclesCount': 1, 'disturbanceCount': 2, 'during': {'bounds': '[)', 'lower': '2020-10-18T22:44:33.597+00:00', 'upper': '2020-10-18T23:57:40.984+00:00'}, 'id': 129218353, 'inBedDuration': 4387387, 'isNap': True, 'latencyDuration': 145153, 'lightSleepDuration': 2563199, 'noDataDuration': 0, 'qualityDuration': 3974276, 'remSleepDuration': 1411077, 'respiratoryRate': 16.6992, 'responded': False, 'score': 14, 'sleepConsistency': 41, 'sleepEfficiency': 0.936836, 'slowWaveSleepDuration': 0, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 415783}]",,25581352.0,97.0,"[{'cyclesCount': 6, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2020-10-18T07:08:03.476+00:00', 'upper': '2020-10-18T15:10:29.292+00:00'}, 'id': 129195189, 'inBedDuration': 28945816, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 11972906, 'noDataDuration': 0, 'qualityDuration': 25581352, 'remSleepDuration': 6518348, 'respiratoryRate': 15.0879, 'responded': False, 'score': 97, 'sleepConsistency': 43, 'sleepEfficiency': 0.883767, 'slowWaveSleepDuration': 7090098, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3392968}]",complete,61.0,9230.06,162.0,0.00163065147881422,6.91083048280309,,[],,False,0.0683191,58989559.0,False,52.0,95.0,complete,,2020-10-18T15:15:03.264+00:00,28515092.0,2281207.0,4563380.0,166161.0,26399080.0
['2020-10-19'],56409097,2020-10-20T16:20:39.127089+00:00,2020-10-20T04:14:29.721+00:00,,[),2020-10-19T04:14:29.721+00:00,2020-10-20T05:01:43.681+00:00,129493799.0,[],,30794152.0,100.0,"[{'cyclesCount': 6, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2020-10-19T04:14:29.721+00:00', 'upper': '2020-10-19T13:44:44.447+00:00'}, 'id': 129493799, 'inBedDuration': 34214726, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 13574541, 'noDataDuration': 0, 'qualityDuration': 30794152, 'remSleepDuration': 9985280, 'respiratoryRate': 15.3516, 'responded': False, 'score': 100, 'sleepConsistency': 43, 'sleepEfficiency': 0.900026, 'slowWaveSleepDuration': 7234331, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3449647}]",complete,65.0,16088.0,191.0,0.0153139790007182,16.7320147099572,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 134, 'cumulativeWorkoutStrain': 16.1699, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-19T20:48:40.533+00:00', 'upper': '2020-10-19T23:12:44.568+00:00'}, 'gpsEnabled': False, 'id': 129616846, 'kilojoules': 5159.24, 'maxHeartRate': 191, 'rawScore': 0.0114148706330217, 'responded': False, 'score': 15.2462178023959, 'source': 'auto', 'sportId': 21, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [309539, 1341019, 3164646, 2288861, 1246811, 293197]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 120, 'cumulativeWorkoutStrain': 7.9975, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-19T14:00:00+00:00', 'upper': '2020-10-19T15:10:00+00:00'}, 'gpsEnabled': False, 'id': 129521185, 'kilojoules': 1686.16, 'maxHeartRate': 159, 'rawScore': 0.00229573373494128, 'responded': False, 'score': 7.99749473964995, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [630654, 707520, 2164853, 696946, 0, 0]}]",,False,0.0677231,59173709.0,False,51.0,94.0,complete,,2020-10-19T13:44:45.408+00:00,28514640.0,549925.0,3974276.0,324478.0,25414768.0
['2020-10-20'],56512142,2020-10-21T13:52:35.878211+00:00,2020-10-21T04:14:29.721+00:00,,[),2020-10-20T05:01:43.681+00:00,2020-10-21T03:14:27.688+00:00,129752860.0,[],,24051708.0,76.0,"[{'cyclesCount': 2, 'disturbanceCount': 22, 'during': {'bounds': '[)', 'lower': '2020-10-20T05:01:43.681+00:00', 'upper': '2020-10-20T13:46:48.377+00:00'}, 'id': 129752860, 'inBedDuration': 31504696, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 14984625, 'noDataDuration': 34459, 'qualityDuration': 24051708, 'remSleepDuration': 3750997, 'respiratoryRate': 15.5273, 'responded': False, 'score': 76, 'sleepConsistency': 56, 'sleepEfficiency': 0.763433, 'slowWaveSleepDuration': 5316086, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 7446159}]",complete,68.0,9008.45,147.0,0.000371947791848229,4.64323536260095,,[],,False,0.0422621,59282241.0,False,63.0,49.0,complete,,2020-10-20T13:46:49.338+00:00,28514188.0,0.0,0.0,2942909.0,31457098.0
['2020-10-21'],56783872,2020-10-22T14:17:29.110797+00:00,2020-10-22T03:14:27.688+00:00,,[),2020-10-21T03:14:27.688+00:00,2020-10-22T05:12:43.138+00:00,130298943.0,[],,32763262.0,100.0,"[{'cyclesCount': 4, 'disturbanceCount': 22, 'during': {'bounds': '[)', 'lower': '2020-10-21T03:14:27.688+00:00', 'upper': '2020-10-21T13:29:59.056+00:00'}, 'id': 130298943, 'inBedDuration': 36931368, 'isNap': False, 'latencyDuration': 122086, 'lightSleepDuration': 21113940, 'noDataDuration': 0, 'qualityDuration': 32763262, 'remSleepDuration': 3845245, 'respiratoryRate': 14.3848, 'responded': False, 'score': 100, 'sleepConsistency': 59, 'sleepEfficiency': 0.890082, 'slowWaveSleepDuration': 7804077, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4204202}]",complete,70.0,16633.2,171.0,0.0128802626839041,15.8517996297098,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 131, 'cumulativeWorkoutStrain': 13.9461, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-21T20:58:00+00:00', 'upper': '2020-10-21T22:50:00+00:00'}, 'gpsEnabled': False, 'id': 130479448, 'kilojoules': 3694.86, 'maxHeartRate': 170, 'rawScore': 0.00631062169592451, 'responded': False, 'score': 12.6418243794295, 'source': 'user', 'sportId': 21, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [130739, 895008, 2889676, 2421529, 383557, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 125, 'cumulativeWorkoutStrain': 8.0697, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-21T14:00:00+00:00', 'upper': '2020-10-21T15:00:00+00:00'}, 'gpsEnabled': False, 'id': 130768721, 'kilojoules': 1638.35, 'maxHeartRate': 160, 'rawScore': 0.00234175089271332, 'responded': False, 'score': 8.06967199913694, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [50949, 621001, 2281213, 642149, 4807, 0]}]",,False,0.0529214,59563057.0,False,51.0,71.0,complete,,2020-10-21T13:32:06.909+00:00,28513737.0,3421648.0,0.0,174154.0,32109540.0
['2020-10-22'],57003221,2020-10-28T03:06:09.422216+00:00,2020-10-23T03:14:27.688+00:00,,[),2020-10-22T05:12:43.138+00:00,2020-10-23T03:37:02.277+00:00,130755757.0,[],,26425366.0,85.0,"[{'cyclesCount': 6, 'disturbanceCount': 18, 'during': {'bounds': '[)', 'lower': '2020-10-22T05:12:43.138+00:00', 'upper': '2020-10-22T13:24:59.198+00:00'}, 'id': 130755757, 'inBedDuration': 29536060, 'isNap': False, 'latencyDuration': 165344, 'lightSleepDuration': 11229878, 'noDataDuration': 0, 'qualityDuration': 26425366, 'remSleepDuration': 9191209, 'respiratoryRate': 14.4727, 'responded': False, 'score': 85, 'sleepConsistency': 72, 'sleepEfficiency': 0.899718, 'slowWaveSleepDuration': 6004279, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3136819}]",complete,69.0,9342.3,156.0,0.000783324051745432,5.4134061051423,,[],,False,0.0493455,59790689.0,False,57.0,62.0,complete,,2020-10-22T13:31:23.719+00:00,28513286.0,0.0,0.0,2562526.0,31075812.0
['2020-10-23'],58062202,2020-10-28T03:35:37.777312+00:00,2020-10-24T03:37:02.277+00:00,,[),2020-10-23T03:37:02.277+00:00,2020-10-24T03:37:02.277+00:00,133008100.0,[],,10597536.0,34.0,"[{'cyclesCount': 2, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2020-10-23T03:37:02.277+00:00', 'upper': '2020-10-23T06:55:59.748+00:00'}, 'id': 133008100, 'inBedDuration': 11937471, 'isNap': False, 'latencyDuration': 207641, 'lightSleepDuration': 5705958, 'noDataDuration': 0, 'qualityDuration': 10597536, 'remSleepDuration': 2581468, 'respiratoryRate': 15.1172, 'responded': False, 'score': 34, 'sleepConsistency': 81, 'sleepEfficiency': 0.903469, 'slowWaveSleepDuration': 2310110, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1349443}]",complete,61.0,1471.41,88.0,0.0,0.0,,[],,False,0.0551663,60910937.0,False,60.0,51.0,complete,,2020-10-23T06:56:00.709+00:00,28510579.0,2138293.0,0.0,215511.0,30864384.0
['2020-10-25'],58063250,2020-10-28T18:28:00.462192+00:00,2020-10-26T05:13:23.635+00:00,,[),2020-10-25T05:13:23.635+00:00,2020-10-26T01:44:59.04+00:00,133011524.0,[],,33433758.0,88.0,"[{'cyclesCount': 7, 'disturbanceCount': 21, 'during': {'bounds': '[)', 'lower': '2020-10-25T05:13:23.635+00:00', 'upper': '2020-10-25T15:26:27.92+00:00'}, 'id': 133011524, 'inBedDuration': 36784285, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 20219998, 'noDataDuration': 0, 'qualityDuration': 33433758, 'remSleepDuration': 6966855, 'respiratoryRate': 15.5273, 'responded': False, 'score': 88, 'sleepConsistency': 39, 'sleepEfficiency': 0.908914, 'slowWaveSleepDuration': 6246905, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3393887}]",complete,65.0,8871.47,158.0,0.0019057603274744,7.37008153475235,,[],,False,0.0608235,60912226.0,False,61.0,81.0,complete,,2020-10-25T15:28:23.276+00:00,28510579.0,9408491.0,0.0,0.0,37919071.0
['2020-10-26'],58249114,2020-10-28T19:45:56.647874+00:00,2020-10-27T01:44:59.04+00:00,,[),2020-10-26T01:44:59.04+00:00,2020-10-27T02:52:01.181+00:00,133326811.0,"[{'cyclesCount': 1, 'disturbanceCount': 4, 'during': {'bounds': '[)', 'lower': '2020-10-26T11:27:08.014+00:00', 'upper': '2020-10-26T13:31:42.151+00:00'}, 'id': 133330661, 'inBedDuration': 7474137, 'isNap': True, 'latencyDuration': 0, 'lightSleepDuration': 4267876, 'noDataDuration': 0, 'qualityDuration': 6940863, 'remSleepDuration': 2071398, 'respiratoryRate': 14.6484, 'responded': False, 'score': 21, 'sleepConsistency': 30, 'sleepEfficiency': 0.928651, 'slowWaveSleepDuration': 601589, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 540911}]",,21091130.0,68.0,"[{'cyclesCount': 1, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2020-10-26T01:44:59.04+00:00', 'upper': '2020-10-26T08:57:12.133+00:00'}, 'id': 133326811, 'inBedDuration': 25933093, 'isNap': False, 'latencyDuration': 59601, 'lightSleepDuration': 14997266, 'noDataDuration': 0, 'qualityDuration': 21091130, 'remSleepDuration': 1170454, 'respiratoryRate': 14.9414, 'responded': False, 'score': 68, 'sleepConsistency': 28, 'sleepEfficiency': 0.815164, 'slowWaveSleepDuration': 4923410, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4867542}]",complete,69.0,13105.8,178.0,0.0066659411063957,12.8751905505634,,[],,False,0.0612095,61101286.0,False,49.0,81.0,complete,,2020-10-26T08:57:13.094+00:00,28510579.0,2199387.0,0.0,367244.0,31077212.0
['2020-10-27'],58253017,2020-10-29T00:50:39.622869+00:00,2020-10-28T01:44:59.04+00:00,,[),2020-10-27T02:52:01.181+00:00,2020-10-28T03:55:54.099+00:00,133343585.0,[],,32634842.0,100.0,"[{'cyclesCount': 8, 'disturbanceCount': 20, 'during': {'bounds': '[)', 'lower': '2020-10-27T02:52:01.181+00:00', 'upper': '2020-10-27T13:08:21.576+00:00'}, 'id': 133343585, 'inBedDuration': 36980395, 'isNap': False, 'latencyDuration': 118240, 'lightSleepDuration': 15375576, 'noDataDuration': 0, 'qualityDuration': 32634842, 'remSleepDuration': 9509827, 'respiratoryRate': 14.8242, 'responded': False, 'score': 100, 'sleepConsistency': 52, 'sleepEfficiency': 0.885321, 'slowWaveSleepDuration': 7749439, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4386265}]",complete,62.0,10306.0,135.0,0.000374335185885243,4.64778416435178,,[],,False,0.0742105,61105915.0,False,55.0,97.0,complete,,2020-10-27T13:08:22.537+00:00,28510579.0,4561692.0,6940863.0,1440151.0,27571561.0
['2020-10-28'],58263134,2020-10-29T14:36:17.897405+00:00,2020-10-29T02:52:01.181+00:00,,[),2020-10-28T03:55:54.099+00:00,2020-10-29T08:21:05.634+00:00,133414247.0,[],,28138703.0,98.0,"[{'cyclesCount': 2, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2020-10-28T03:55:54.099+00:00', 'upper': '2020-10-28T12:44:32.31+00:00'}, 'id': 133414247, 'inBedDuration': 31718211, 'isNap': False, 'latencyDuration': 64407, 'lightSleepDuration': 18107144, 'noDataDuration': 0, 'qualityDuration': 28138703, 'remSleepDuration': 4958065, 'respiratoryRate': 15.5273, 'responded': False, 'score': 98, 'sleepConsistency': 63, 'sleepEfficiency': 0.888952, 'slowWaveSleepDuration': 5073494, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3611414}]",complete,78.0,18304.5,178.0,0.016866144524305,17.2130225914676,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 135, 'cumulativeWorkoutStrain': 16.0423, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-28T20:38:58.43+00:00', 'upper': '2020-10-28T23:19:42.221+00:00'}, 'gpsEnabled': False, 'id': 133419831, 'kilojoules': 6244.2, 'maxHeartRate': 178, 'rawScore': 0.0133717578523275, 'responded': False, 'score': 16.0423117409821, 'source': 'auto', 'sportId': 21, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [204795, 1829363, 2219652, 3736583, 1653437, 0]}]",,False,0.0495607,61119258.0,False,51.0,57.0,complete,,2020-10-28T12:44:33.272+00:00,28510129.0,0.0,0.0,174374.0,28684504.0
['2020-10-29'],58433852,2020-10-30T13:35:34.309201+00:00,2020-10-30T03:55:54.099+00:00,,[),2020-10-29T08:21:05.634+00:00,2020-10-30T04:43:03.309+00:00,133690426.0,[],,19676130.0,61.0,"[{'cyclesCount': 3, 'disturbanceCount': 12, 'during': {'bounds': '[)', 'lower': '2020-10-29T08:21:05.634+00:00', 'upper': '2020-10-29T14:25:58.369+00:00'}, 'id': 133690426, 'inBedDuration': 21892735, 'isNap': False, 'latencyDuration': 112472, 'lightSleepDuration': 8173878, 'noDataDuration': 0, 'qualityDuration': 19676130, 'remSleepDuration': 6246800, 'respiratoryRate': 14.4727, 'responded': False, 'score': 61, 'sleepConsistency': 35, 'sleepEfficiency': 0.903393, 'slowWaveSleepDuration': 5255452, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2243587}]",complete,71.0,9230.26,162.0,0.00216693828896455,7.79343666481015,,[],,False,0.0341256,61293879.0,False,64.0,25.0,complete,,2020-10-29T14:29:00.056+00:00,28510129.0,366558.0,0.0,3153092.0,32029780.0
['2020-10-30'],58622929,2020-10-31T14:27:53.490209+00:00,2020-10-31T04:43:03.309+00:00,,[),2020-10-30T04:43:03.309+00:00,2020-10-31T05:03:00+00:00,134073553.0,[],,28331202.0,82.0,"[{'cyclesCount': 3, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2020-10-30T04:43:03.309+00:00', 'upper': '2020-10-30T13:21:41.743+00:00'}, 'id': 134073553, 'inBedDuration': 31118434, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 14923014, 'noDataDuration': 0, 'qualityDuration': 28331202, 'remSleepDuration': 4394954, 'respiratoryRate': 15.293, 'responded': False, 'score': 82, 'sleepConsistency': 59, 'sleepEfficiency': 0.910432, 'slowWaveSleepDuration': 9013234, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2821221}]",complete,76.0,13048.9,170.0,0.00711316002402277,13.1302177798298,,[],,False,0.0532158,61491377.0,False,62.0,58.0,complete,,2020-10-30T13:21:42.704+00:00,28509678.0,5559387.0,0.0,411291.0,34480357.0
['2020-10-31'],58818708,2020-11-01T14:17:53.07544+00:00,2020-11-01T04:43:03.309+00:00,,[),2020-10-31T05:03:00+00:00,2020-11-01T07:03:52.371+00:00,134475204.0,[],,27022929.0,81.0,"[{'cyclesCount': 6, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2020-10-31T05:03:00+00:00', 'upper': '2020-10-31T13:30:00+00:00'}, 'id': 134475204, 'inBedDuration': 30419423, 'isNap': False, 'latencyDuration': 209564, 'lightSleepDuration': 15703629, 'noDataDuration': 0, 'qualityDuration': 27022929, 'remSleepDuration': 4594158, 'respiratoryRate': 14.8535, 'responded': False, 'score': 81, 'sleepConsistency': 75, 'sleepEfficiency': 0.894507, 'slowWaveSleepDuration': 6725142, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3426649}]",complete,81.0,19122.1,189.0,0.0239196521369033,18.8184183685215,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 141, 'cumulativeWorkoutStrain': 17.3989, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-10-31T16:26:56.35+00:00', 'upper': '2020-10-31T19:08:01.293+00:00'}, 'gpsEnabled': False, 'id': 134609123, 'kilojoules': 7089.32, 'maxHeartRate': 189, 'rawScore': 0.0175283881329988, 'responded': False, 'score': 17.3988750218789, 'source': 'auto', 'sportId': 21, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [20188, 957497, 3291502, 2941585, 2079302, 374908]}]",,False,0.0326379,61696211.0,False,68.0,27.0,complete,,2020-10-31T13:30:00+00:00,28509228.0,3298924.0,0.0,1521936.0,33330089.0
['2020-11-01'],59010447,2020-11-02T14:42:34.112014+00:00,2020-11-02T05:03:00+00:00,,[),2020-11-01T07:03:52.371+00:00,2020-11-02T05:31:29.531+00:00,134865675.0,"[{'cyclesCount': 1, 'disturbanceCount': 4, 'during': {'bounds': '[)', 'lower': '2020-11-01T21:59:44.631+00:00', 'upper': '2020-11-02T00:10:57.709+00:00'}, 'id': 135066641, 'inBedDuration': 7873078, 'isNap': True, 'latencyDuration': 0, 'lightSleepDuration': 3468996, 'noDataDuration': 0, 'qualityDuration': 7280597, 'remSleepDuration': 1949120, 'respiratoryRate': 17.0508, 'responded': False, 'score': 22, 'sleepConsistency': 49, 'sleepEfficiency': 0.924746, 'slowWaveSleepDuration': 1862481, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 601590}]",,22855418.0,64.0,"[{'cyclesCount': 4, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2020-11-01T07:03:52.371+00:00', 'upper': '2020-11-01T14:11:29.57+00:00'}, 'id': 134865675, 'inBedDuration': 25657199, 'isNap': False, 'latencyDuration': 66329, 'lightSleepDuration': 13575528, 'noDataDuration': 0, 'qualityDuration': 22855418, 'remSleepDuration': 2944415, 'respiratoryRate': 15.1172, 'responded': False, 'score': 64, 'sleepConsistency': 68, 'sleepEfficiency': 0.893108, 'slowWaveSleepDuration': 6335475, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2830835}]",complete,68.0,9438.82,167.0,0.000849318660474963,5.53438973466211,,[],,False,0.0244077,61902531.0,False,71.0,17.0,complete,,2020-11-01T14:13:32.617+00:00,28508777.0,3482143.0,0.0,3837497.0,35828419.0
['2020-11-02'],59194484,2020-11-03T15:40:43.782377+00:00,2020-11-03T05:31:29.531+00:00,,[),2020-11-02T05:31:29.531+00:00,2020-11-03T06:10:46.699+00:00,135231549.0,[],,27483352.0,100.0,"[{'cyclesCount': 4, 'disturbanceCount': 23, 'during': {'bounds': '[)', 'lower': '2020-11-02T05:31:29.531+00:00', 'upper': '2020-11-02T14:29:29.153+00:00'}, 'id': 135231549, 'inBedDuration': 32279622, 'isNap': False, 'latencyDuration': 88440, 'lightSleepDuration': 15468918, 'noDataDuration': 0, 'qualityDuration': 27483352, 'remSleepDuration': 6095744, 'respiratoryRate': 14.707, 'responded': False, 'score': 100, 'sleepConsistency': 57, 'sleepEfficiency': 0.853754, 'slowWaveSleepDuration': 5918690, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4831014}]",complete,62.0,10237.2,141.0,0.000908139837006694,5.64162000732708,,[],,False,0.0581949,62101830.0,False,60.0,75.0,complete,,2020-11-02T14:30:59.516+00:00,28508327.0,5131498.0,7280597.0,222814.0,26582044.0
['2020-11-03'],59451971,2020-11-04T11:20:14.910199+00:00,2020-11-04T05:31:29.531+00:00,,[),2020-11-03T06:10:46.699+00:00,2020-11-04T06:22:32.359+00:00,135752144.0,[],,29076043.0,100.0,"[{'cyclesCount': 6, 'disturbanceCount': 21, 'during': {'bounds': '[)', 'lower': '2020-11-03T06:10:46.699+00:00', 'upper': '2020-11-03T15:28:37.375+00:00'}, 'id': 135752144, 'inBedDuration': 33470676, 'isNap': False, 'latencyDuration': 72098, 'lightSleepDuration': 17986880, 'noDataDuration': 0, 'qualityDuration': 29076043, 'remSleepDuration': 4270605, 'respiratoryRate': 14.4141, 'responded': False, 'score': 100, 'sleepConsistency': 65, 'sleepEfficiency': 0.870577, 'slowWaveSleepDuration': 6818558, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4433417}]",complete,60.0,9808.08,131.0,0.000251346528608861,4.41232112357917,,[],,False,0.0686474,62366190.0,False,55.0,93.0,complete,,2020-11-03T15:28:38.336+00:00,28507877.0,0.0,0.0,229487.0,28737364.0
