"lat","long","depth","mag","place","time","status","tsunami","sig","felt","nst","rms","type"
63.104,-150.784,120.2,2.1,"93km NNW of Talkeetna, Alaska",1543023513297,"automatic",0,68,NA,NA,0.35,"earthquake"
36.6746667,-121.3098333,4.83,1.76,"13km S of Tres Pinos, CA",1543023099160,"reviewed",0,48,NA,33,0.09,"earthquake"
60.0013,-141.6124,1.5,2.7,"46km E of Cape Yakataga, Alaska",1543022026962,"automatic",0,112,NA,NA,0.84,"earthquake"
37.0516,-116.4116,13.2,-0.1,"34km ENE of Beatty, Nevada",1543022023243,"reviewed",0,0,NA,10,0.1387,"earthquake"
60.9708,-147.2638,19.9,1.2,"52km WSW of Valdez, Alaska",1543021533590,"automatic",0,22,NA,NA,0.8,"earthquake"
36.9945,-116.2275,5,0.5,"48km ENE of Beatty, Nevada",1543021190018,"reviewed",0,4,NA,51,0.2287,"earthquake"
19.0871667,-155.3938333,39.88,2.03,"15km SE of Pahala, Hawaii",1543018681500,"reviewed",0,63,NA,34,0.12,"earthquake"
43.6055,-110.8488333,2,0.33,"8km N of Moose Wilson Road, Wyoming",1543018629390,"reviewed",0,2,NA,6,0.26,"earthquake"
43.5933333,-110.8503333,5,0.72,"7km N of Moose Wilson Road, Wyoming",1543018261690,"reviewed",0,8,NA,7,0.31,"earthquake"
18.1213,-66.8731,14,1.88,"8km WSW of Adjuntas, Puerto Rico",1543017593960,"reviewed",0,54,NA,4,0.08,"earthquake"
62.5467,-149.8155,60.8,1.1,"29km NNE of Talkeetna, Alaska",1543016617236,"reviewed",0,19,NA,NA,0.46,"earthquake"
33.8636667,-116.7633333,14,0.92,"6km SSE of Cabazon, CA",1543016264270,"reviewed",0,13,NA,25,0.18,"earthquake"
34.025,-117.1766667,16.29,1.27,"3km S of Redlands, CA",1543015180050,"reviewed",0,25,NA,43,0.13,"earthquake"
63.1914,-150.7149,131.8,2,"91km WSW of Cantwell, Alaska",1543015167335,"reviewed",0,62,NA,NA,0.45,"earthquake"
34.0221667,-117.1786667,17.23,1.12,"4km S of Redlands, CA",1543015153190,"reviewed",0,19,NA,37,0.14,"earthquake"
34.0275,-117.1761667,16.25,1.16,"3km S of Redlands, CA",1543015150270,"reviewed",0,21,NA,46,0.15,"earthquake"
63.4625,-147.4317,17,0.8,"76km E of Cantwell, Alaska",1543015015686,"reviewed",0,10,NA,NA,0.32,"earthquake"
38.8213333,-122.8481667,1.63,0.23,"9km WNW of The Geysers, CA",1543014608600,"reviewed",0,1,NA,17,0.03,"earthquake"
63.2924,-152.7836,10.1,0.9,"146km ENE of McGrath, Alaska",1543014035756,"reviewed",0,12,NA,NA,0.48,"earthquake"
38.2965,-118.7404,7.3,0.5,"27km SSW of Hawthorne, Nevada",1543013629511,"reviewed",0,4,NA,4,0.0706,"earthquake"
33.5086667,-116.7928333,4.04,0.39,"10km NE of Aguanga, CA",1543013584330,"reviewed",0,2,NA,19,0.12,"earthquake"
19.3996667,-155.2651667,1.68,2.05,"4km SW of Volcano, Hawaii",1543013468450,"reviewed",0,65,NA,28,0.09,"earthquake"
38.836834,-122.7866669,0.86,1.05,"6km WNW of Cobb, CA",1543011962250,"automatic",0,17,NA,12,0.03,"earthquake"
38.838,-122.7861667,0.99,1.1,"6km WNW of Cobb, CA",1543011914020,"reviewed",0,19,NA,23,0.02,"earthquake"
38.8375,-122.7861667,0.84,0.5,"6km WNW of Cobb, CA",1543011891610,"reviewed",0,4,NA,16,0.02,"earthquake"
19.5008,-67.9038,135,3.14,"114km NNE of Punta Cana, Dominican Republic",1543011657090,"reviewed",0,152,NA,4,0.09,"earthquake"
20.6423,-68.2136,23.23,2.8,"197km NE of Santa Barbara de Samana, Dominican Republic",1543011642960,"reviewed",0,121,NA,NA,0.88,"earthquake"
49.351333333333,-120.59666666667,-1.5,2,"13km SSW of Princeton, Canada",1543010930570,"reviewed",0,62,1,6,0.15,"explosion"
-14.8083,-73.9628,93.25,4.6,"5km W of Tambo, Peru",1543010653530,"reviewed",0,326,NA,NA,1.27,"earthquake"
64.9767,-147.3495,0,1.1,"21km NNE of Badger, Alaska",1543010484391,"reviewed",0,19,NA,NA,0.25,"explosion"
61.6424,-150.7635,58.3,1.3,"40km WSW of Willow, Alaska",1543010472954,"reviewed",0,26,NA,NA,0.37,"earthquake"
63.1938,-151.3107,8.7,1.1,"114km NNW of Talkeetna, Alaska",1543010428553,"reviewed",0,19,NA,NA,0.62,"earthquake"
37.4584,20.3792,10,4.4,"49km SW of Mouzaki, Greece",1543010327400,"reviewed",0,298,NA,NA,0.91,"earthquake"
33.5116667,-116.7968333,3.34,0.47,"10km NE of Aguanga, CA",1543010209130,"reviewed",0,3,NA,19,0.11,"earthquake"
44.7683333,-110.799,4.48,0.68,"26km ENE of West Yellowstone, Montana",1543010130800,"reviewed",0,7,NA,12,0.14,"earthquake"
17.9736,-66.3726,12,2.03,"0km NW of Jauca, Puerto Rico",1543009748810,"reviewed",0,63,NA,3,0.11,"earthquake"
-56.4623,-25.0569,10,4.8,"134km E of Visokoi Island, South Georgia and the South Sandwich Islands",1543009734280,"reviewed",0,354,NA,NA,0.41,"earthquake"
60.5083,-143.0708,8.5,0.8,"60km NW of Cape Yakataga, Alaska",1543009686139,"reviewed",0,10,NA,NA,0.43,"earthquake"
63.5524,-147.1559,12.8,0.8,"88km SW of Delta Junction, Alaska",1543009684028,"reviewed",0,10,NA,NA,0.73,"earthquake"
-56.6117,-25.6836,10,4.5,"93km E of Visokoi Island, South Georgia and the South Sandwich Islands",1543009380060,"reviewed",0,312,NA,NA,0.73,"earthquake"
62.1302,-148.1488,41.7,1.1,"52km NE of Sutton-Alpine, Alaska",1543009374698,"reviewed",0,19,NA,NA,0.54,"earthquake"
-56.7272,-25.6508,10,4.9,"94km E of Visokoi Island, South Georgia and the South Sandwich Islands",1543009263310,"reviewed",0,369,NA,NA,0.92,"earthquake"
60.9528,-151.4539,71.2,1.1,"30km NNW of Nikiski, Alaska",1543009128493,"reviewed",0,19,NA,NA,0.34,"earthquake"
40.5037,-119.6043,0,1.9,"20km WSW of Gerlach-Empire, Nevada",1543009054603,"reviewed",0,56,NA,6,0.1675,"earthquake"
33.5091667,-116.7961667,4.08,0.3,"10km NE of Aguanga, CA",1543008455020,"reviewed",0,1,NA,25,0.13,"earthquake"
19.6114998,-156.0628357,11.11,1.93,"7km WSW of Kailua-Kona, Hawaii",1543008103490,"automatic",0,57,NA,40,0.25,"earthquake"
-6.7294,128.788,206.81,4.2,"Banda Sea",1543007724660,"reviewed",0,271,NA,NA,1.14,"earthquake"
19.162,-67.9025,108,2.99,"117km NNE of Punta Cana, Dominican Republic",1543007445910,"reviewed",0,138,NA,8,0.54,"earthquake"
61.3438,-147.5716,0,1.2,"69km WNW of Valdez, Alaska",1543007427911,"reviewed",0,22,NA,NA,0.63,"ice quake"
40.512,-119.6115,0,2,"21km WSW of Gerlach-Empire, Nevada",1543007324889,"reviewed",0,62,NA,7,0.1782,"earthquake"
17.9438,-66.383,8,2.01,"3km SE of Santa Isabel, Puerto Rico",1543006741450,"reviewed",0,62,NA,11,0.16,"earthquake"
33.5106667,-116.794,3.71,0.64,"10km NE of Aguanga, CA",1543006321760,"reviewed",0,6,NA,31,0.15,"earthquake"
37.551,-118.8413333,1.87,0.44,"14km W of Toms Place, CA",1543006185380,"reviewed",0,3,NA,7,0.02,"earthquake"
42.3082,84.6857,10,4.4,"135km WNW of Korla, China",1543005668890,"reviewed",0,298,NA,NA,0.87,"earthquake"
64.9672,-153.2718,4.8,1.4,"60km WSW of Tanana, Alaska",1543005102197,"reviewed",0,30,NA,NA,0.67,"earthquake"
33.4928333,-116.7905,4.43,0.46,"9km NE of Aguanga, CA",1543005094950,"reviewed",0,3,NA,28,0.16,"earthquake"
34.2205,-117.4828333,7.2,0.6,"5km SSE of Lytle Creek, CA",1543005079800,"reviewed",0,6,NA,19,0.17,"earthquake"
59.9095,-152.785,99,1.4,"55km WNW of Anchor Point, Alaska",1543004606790,"reviewed",0,30,NA,NA,0.31,"earthquake"
46.843666666667,-121.76083333333,0.39,1.14,"27km NNW of Packwood, Washington",1543004370680,"reviewed",0,20,NA,8,0.06,"earthquake"
38.8356667,-122.8283333,1.94,1.12,"9km NW of The Geysers, CA",1543003928190,"reviewed",0,19,NA,31,0.05,"earthquake"
60.0754,-151.4984,56.9,1,"34km SSW of Cohoe, Alaska",1543003658716,"reviewed",0,15,NA,NA,0.16,"earthquake"
64.6335,-149.3037,21.6,0.2,"10km NW of North Nenana, Alaska",1543002715762,"reviewed",0,1,NA,NA,0.59,"earthquake"
18.8466,-67.4396,20,2.3,"53km NW of San Antonio, Puerto Rico",1543002521230,"reviewed",0,81,NA,6,0.43,"earthquake"
38.8343333,-122.8276667,2.14,1.84,"9km NW of The Geysers, CA",1543002460720,"reviewed",0,52,NA,39,0.07,"earthquake"
52.0596667,-176.1233333,2.15,-0.16,"41km ENE of Adak, Alaska",1543002350230,"reviewed",0,0,NA,4,0.08,"earthquake"
46.837166666667,-121.76033333333,0.37,1.53,"26km NNW of Packwood, Washington",1543002172360,"reviewed",0,36,NA,11,0.11,"earthquake"
38.8233333,-122.7876667,1.44,0.83,"6km W of Cobb, CA",1543002126060,"reviewed",0,11,NA,7,0.01,"earthquake"
68.6008,-148.5012,15.6,1.1,"132km WNW of Arctic Village, Alaska",1543001834691,"reviewed",0,19,NA,NA,0.69,"earthquake"
69.4801,-144.2854,1.8,1.4,"77km SSW of Kaktovik, Alaska",1543000184635,"reviewed",0,30,NA,NA,0.71,"earthquake"
33.4866667,-116.7873333,4.66,0.84,"9km NE of Aguanga, CA",1542999897880,"reviewed",0,11,NA,34,0.19,"earthquake"
59.919,-151.9,71.5,1.7,"16km NNW of Anchor Point, Alaska",1542999772634,"reviewed",0,44,NA,NA,0.57,"earthquake"
36.9911,-116.19,8.2,-0.3,"51km E of Beatty, Nevada",1542999703278,"reviewed",0,0,NA,14,0.0927,"earthquake"
58.8637,-153.7884,1.1,1.1,"117km SSE of Old Iliamna, Alaska",1542999568605,"reviewed",0,19,NA,NA,0.63,"earthquake"
46.201166666667,-122.17983333333,1.24,0.71,"38km NNE of Amboy, Washington",1542998917100,"reviewed",0,8,NA,5,0.02,"earthquake"
19.383667,-154.9816742,3.68,1.86,"11km SW of Leilani Estates, Hawaii",1542998643810,"automatic",0,53,NA,39,0.23,"earthquake"
62.3714,-149.5651,43,1.4,"27km NNE of Y, Alaska",1542998385272,"reviewed",0,30,NA,NA,0.58,"earthquake"
-24.0751,-66.8166,170.93,4.6,"53km WNW of San Antonio de los Cobres, Argentina",1542997691970,"reviewed",0,326,NA,NA,1.27,"earthquake"
36.9596,-116.1775,2.4,-0.1,"52km E of Beatty, Nevada",1542996778267,"reviewed",0,0,NA,13,0.1391,"earthquake"
61.5164,-150.7309,60.5,1.4,"41km W of Big Lake, Alaska",1542996775301,"reviewed",0,30,NA,NA,0.49,"earthquake"
60.4024,-147.7501,6.1,1.2,"65km SE of Whittier, Alaska",1542996202720,"reviewed",0,22,NA,NA,0.58,"earthquake"
59.5291,-152.8682,93.3,1.4,"64km WSW of Anchor Point, Alaska",1542995813557,"reviewed",0,30,NA,NA,0.33,"earthquake"
62.7707,-148.8668,12.3,1,"69km S of Cantwell, Alaska",1542995045003,"reviewed",0,15,NA,NA,0.69,"earthquake"
7.0558,-77.9626,10,4.9,"22km WSW of Jurado, Colombia",1542994846490,"reviewed",0,369,NA,NA,1.09,"earthquake"
34.2518333,-118.4123333,7.28,1.09,"4km SE of San Fernando, CA",1542994842250,"reviewed",0,18,NA,32,0.19,"earthquake"
33.5198333,-116.7948333,4.17,0.61,"11km NE of Aguanga, CA",1542994135970,"reviewed",0,6,NA,25,0.21,"earthquake"
63.0983,-149.3062,14.6,0.8,"37km SSW of Cantwell, Alaska",1542994039690,"reviewed",0,10,NA,NA,0.61,"earthquake"
36.6394,-113.3676,6.7,1.2,"52km SW of Colorado City, Arizona",1542993766041,"reviewed",0,22,NA,8,0.2097,"earthquake"
62.0539,-149.7542,41.3,1.7,"12km SSE of Y, Alaska",1542993314868,"reviewed",0,44,NA,NA,0.55,"earthquake"
61.3195,-152.2502,5,0.7,"87km NW of Nikiski, Alaska",1542992669660,"reviewed",0,8,NA,NA,0.35,"earthquake"
56.6727,-149.271,11.4,2.4,"226km ESE of Kodiak, Alaska",1542992579401,"reviewed",0,89,NA,NA,0.66,"earthquake"
44.7781667,-110.7908333,4.97,0.41,"27km ENE of West Yellowstone, Montana",1542992563620,"reviewed",0,3,NA,9,0.09,"earthquake"
36.0331667,-120.6058333,1.35,0.78,"22km NW of Parkfield, CA",1542992535890,"reviewed",0,9,NA,12,0.08,"earthquake"
41.7645,-112.6538333,3.17,1.01,"41km W of Tremonton, Utah",1542992394890,"reviewed",0,16,NA,16,0.11,"earthquake"
37.399,-113.8393333,8.5,1.82,"21km SSW of Enterprise, Utah",1542992048780,"reviewed",0,51,NA,15,0.18,"earthquake"
63.2635,-151.9372,7.4,1.4,"140km NW of Talkeetna, Alaska",1542991619290,"reviewed",0,30,NA,NA,0.77,"earthquake"
61.5611,-151.2496,10.1,0.7,"67km WSW of Willow, Alaska",1542991521117,"reviewed",0,8,NA,NA,0.51,"earthquake"
34.0126667,-117.119,9.78,1.96,"6km SSE of Mentone, CA",1542991337370,"reviewed",0,59,NA,98,0.19,"earthquake"
44.7658333,-110.7986667,4.46,0.71,"26km ENE of West Yellowstone, Montana",1542990903720,"reviewed",0,8,NA,11,0.23,"earthquake"
59.5,-153.2415,101.5,1.4,"85km WSW of Anchor Point, Alaska",1542990880345,"reviewed",0,30,NA,NA,0.25,"earthquake"
44.763,-110.7936667,4.66,1.93,"27km ENE of West Yellowstone, Montana",1542990708420,"reviewed",0,57,NA,15,0.21,"earthquake"
44.7668333,-110.7865,2.05,0.84,"27km ENE of West Yellowstone, Montana",1542990700410,"reviewed",0,11,NA,8,0.16,"earthquake"
44.7688333,-110.7896667,3.61,0.89,"27km ENE of West Yellowstone, Montana",1542990500300,"reviewed",0,12,NA,12,0.17,"earthquake"
44.7833333,-110.7843333,4.86,0.43,"28km ENE of West Yellowstone, Montana",1542990470860,"reviewed",0,3,NA,8,0.16,"earthquake"
44.7601667,-110.7968333,4.91,2.25,"26km ENE of West Yellowstone, Montana",1542990309800,"reviewed",0,78,NA,19,0.19,"earthquake"
33.5016667,-116.7916667,4.52,0.41,"9km NE of Aguanga, CA",1542990164150,"reviewed",0,3,NA,23,0.11,"earthquake"
33.4963333,-116.788,6.7,0.53,"9km NE of Aguanga, CA",1542989924670,"reviewed",0,4,NA,23,0.17,"earthquake"
63.1462,-149.8285,87.2,1.7,"51km WSW of Cantwell, Alaska",1542989634168,"reviewed",0,44,NA,NA,0.64,"earthquake"
35.7028333,-121.0195,8.13,2.01,"13km WSW of Lake Nacimiento, CA",1542989153480,"reviewed",0,62,NA,48,0.04,"earthquake"
3.3059,125.037,41.08,4.9,"201km N of Laikit, Laikit II (Dimembe), Indonesia",1542988813720,"reviewed",0,369,NA,NA,0.66,"earthquake"
36.1861667,-118.096,0.37,2.01,"13km SW of Olancha, CA",1542988605730,"reviewed",0,62,NA,25,0.17,"earthquake"
33.492,-116.79,4.75,0.61,"9km NE of Aguanga, CA",1542987689660,"reviewed",0,6,NA,21,0.14,"earthquake"
33.4901667,-116.7891667,5.26,0.24,"9km NE of Aguanga, CA",1542987651460,"reviewed",0,1,NA,21,0.12,"earthquake"
46.0183333,-111.4305,5.88,0.93,"16km NE of Three Forks, Montana",1542987598240,"reviewed",0,13,NA,7,0.06,"earthquake"
65.1398,-167.1121,0.7,1.9,"106km SE of Little Diomede Island, Alaska",1542987412335,"reviewed",0,56,NA,NA,0.62,"earthquake"
19.2008333,-155.3965,32.23,1.73,"8km E of Pahala, Hawaii",1542987380470,"reviewed",0,46,NA,32,0.11,"earthquake"
36.635,-121.2518333,9.79,1.37,"15km NW of Pinnacles, CA",1542987230790,"reviewed",0,29,NA,22,0.04,"earthquake"
63.2338,-151.0466,7.7,0.8,"106km W of Cantwell, Alaska",1542987031150,"reviewed",0,10,NA,NA,0.72,"earthquake"
55.5032,-149.3036,10,2.5,"Gulf of Alaska",1542987004684,"reviewed",0,96,NA,NA,0.67,"earthquake"
61.6835,-150.7549,72,2.9,"38km W of Willow, Alaska",1542986695867,"reviewed",0,129,NA,NA,0.71,"earthquake"
59.8917,-141.3771,0,1.6,"61km ESE of Cape Yakataga, Alaska",1542986519393,"reviewed",0,39,NA,NA,0.71,"ice quake"
33.3591667,-116.4245,10.09,1.04,"12km NNW of Borrego Springs, CA",1542986430680,"reviewed",0,17,NA,38,0.23,"earthquake"
61.6623,-146.5561,28.1,1,"60km N of Valdez, Alaska",1542986366199,"reviewed",0,15,NA,NA,0.6,"earthquake"
44.7675,-110.8006667,4.95,0.72,"26km ENE of West Yellowstone, Montana",1542985704480,"reviewed",0,8,NA,12,0.17,"earthquake"
44.7588333,-110.808,4.9,0.31,"25km ENE of West Yellowstone, Montana",1542985675260,"reviewed",0,1,NA,9,0.17,"earthquake"
37.6216667,-118.9453333,5.13,0.23,"3km ESE of Mammoth Lakes, CA",1542985668170,"reviewed",0,1,NA,9,0.03,"earthquake"
34.4363333,-85.0358333,9.46,2.72,"10km SW of Calhoun, Georgia",1542985195020,"reviewed",0,117,13,22,0.13,"earthquake"
61.9434,-149.6781,11.8,0.7,"25km SSE of Y, Alaska",1542984978055,"reviewed",0,8,NA,NA,0.35,"earthquake"
65.5538,-166.7697,5.9,1.5,"84km SSW of Shishmaref, Alaska",1542984339471,"reviewed",0,35,NA,NA,0.81,"earthquake"
31.0586,-103.3193,5,3.1,"43km SSE of Pecos, Texas",1542984189270,"reviewed",0,148,NA,NA,0.72,"earthquake"
60.2593,-140.9508,8.9,1,"84km ENE of Cape Yakataga, Alaska",1542983766627,"reviewed",0,15,NA,NA,0.3,"earthquake"
18.4456,-67.5276,17,1.81,"31km WNW of Rincon, Puerto Rico",1542983754710,"reviewed",0,51,1,6,0.48,"earthquake"
-5.253,151.662,143.73,4.3,"119km SSW of Kokopo, Papua New Guinea",1542983613500,"reviewed",0,284,NA,NA,0.91,"earthquake"
37.1305,141.1742,47.07,4.8,"27km ENE of Iwaki, Japan",1542983414620,"reviewed",0,362,25,NA,1,"earthquake"
33.1853333,-115.6046667,3.45,1.35,"10km SW of Niland, CA",1542983372370,"reviewed",0,28,NA,29,0.22,"earthquake"
33.1808333,-115.6046667,3.88,1.68,"10km SW of Niland, CA",1542983004140,"reviewed",0,43,NA,29,0.22,"earthquake"
61.4481,-140.3791,5,1.1,"173km WNW of Haines Junction, Canada",1542982856613,"reviewed",0,19,NA,NA,0.86,"earthquake"
37.3636667,-118.5425,7.19,1.48,"8km SE of Round Valley, CA",1542982803340,"reviewed",0,34,NA,20,0.04,"earthquake"
18.2126,-67.1731,64,1.82,"3km WNW of Mayaguez, Puerto Rico",1542982764200,"reviewed",0,51,NA,10,0.19,"earthquake"
44.7643333,-110.7985,4.76,2.15,"26km ENE of West Yellowstone, Montana",1542982721500,"reviewed",0,71,NA,22,0.17,"earthquake"
59.9898,-140.7417,7.1,1.1,"75km NW of Yakutat, Alaska",1542982720208,"reviewed",0,19,NA,NA,0.7,"earthquake"
63.056,-150.9536,125.6,1.3,"92km NNW of Talkeetna, Alaska",1542982137991,"reviewed",0,26,NA,NA,0.45,"earthquake"
59.5482,-153.0579,102,1.5,"73km WSW of Anchor Point, Alaska",1542981647221,"reviewed",0,35,NA,NA,0.34,"earthquake"
64.9886,-150.8811,17.8,0.7,"11km W of Manley Hot Springs, Alaska",1542981514081,"reviewed",0,8,NA,NA,0.67,"earthquake"
-15.0786,-174.6135,206.5,4.3,"133km NW of Hihifo, Tonga",1542980734970,"reviewed",0,284,NA,NA,0.52,"earthquake"
36.5955,-117.9943333,10.3,1.19,"7km E of Lone Pine, CA",1542980434580,"reviewed",0,22,NA,11,0.17,"earthquake"
42.7245,-111.6663333,5.97,1.5,"9km NNW of Soda Springs, Idaho",1542980355950,"reviewed",0,35,NA,7,0.15,"earthquake"
65.1516,-167.0897,3.6,1.7,"106km SE of Little Diomede Island, Alaska",1542980237778,"reviewed",0,44,NA,NA,0.38,"earthquake"
43.5935,-110.85,5,0.88,"7km N of Moose Wilson Road, Wyoming",1542980069240,"reviewed",0,12,NA,7,0.31,"earthquake"
33.5135,-116.7943333,3.9,0.46,"10km NE of Aguanga, CA",1542979997240,"reviewed",0,3,NA,19,0.14,"earthquake"
33.514,-116.7965,3.66,0.44,"10km NE of Aguanga, CA",1542979819360,"reviewed",0,3,NA,18,0.18,"earthquake"
58.2526667,-154.9866667,2.65,-0.28,"99km NW of Larsen Bay, Alaska",1542979795670,"reviewed",0,0,NA,4,0.12,"earthquake"
58.2683333,-154.9916667,3.72,-0.31,"100km NW of Larsen Bay, Alaska",1542979745080,"reviewed",0,0,NA,4,0.07,"earthquake"
44.3118333,-110.9991667,6.26,1.36,"21km SW of Old Faithful Geyser, Wyoming",1542979056890,"reviewed",0,28,NA,7,0.17,"earthquake"
69.5901,-145.1844,0.3,1.4,"85km SW of Kaktovik, Alaska",1542978958244,"reviewed",0,30,NA,NA,0.53,"earthquake"
33.315,-116.3383333,12.16,0.78,"7km NNE of Borrego Springs, CA",1542978738530,"reviewed",0,9,NA,33,0.19,"earthquake"
36.0273333,-117.7708333,1.63,0.32,"16km NE of Little Lake, CA",1542978638660,"reviewed",0,2,NA,10,0.04,"earthquake"
38.8215,-122.7926667,3.12,1.8,"6km NNW of The Geysers, CA",1542978477360,"reviewed",0,50,NA,40,0.07,"earthquake"
33.187,-115.5903333,1.98,0.86,"9km SW of Niland, CA",1542977934090,"reviewed",0,11,NA,8,0.2,"earthquake"
38.4264,-118.9417,4.1,1.2,"29km WSW of Hawthorne, Nevada",1542977714581,"reviewed",0,22,NA,7,0.1369,"earthquake"
33.6901667,-116.809,16.13,1.93,"10km WSW of Idyllwild, CA",1542977549670,"reviewed",0,57,NA,78,0.21,"earthquake"
59.5322,-152.3366,68,1.3,"39km SW of Anchor Point, Alaska",1542977434169,"reviewed",0,26,NA,NA,0.38,"earthquake"
56.1093,-148.5181,12,3,"Gulf of Alaska",1542977225446,"reviewed",0,138,NA,NA,0.59,"earthquake"
44.7618333,-110.7945,2.14,0.67,"26km ENE of West Yellowstone, Montana",1542977000810,"reviewed",0,7,NA,9,0.13,"earthquake"
63.2835,-151.226,3.9,1.5,"114km W of Cantwell, Alaska",1542976776125,"reviewed",0,35,NA,NA,0.68,"earthquake"
33.3265,-116.3913333,5.13,0.97,"8km N of Borrego Springs, CA",1542976507010,"reviewed",0,14,NA,31,0.21,"earthquake"
51.7049,-178.2116,24.2,2.8,"20km SSW of Tanaga Volcano, Alaska",1542976430713,"reviewed",0,121,NA,NA,0.67,"earthquake"
18.6621,-64.5303,55,3.28,"28km NNE of Road Town, British Virgin Islands",1542976134110,"reviewed",0,166,NA,7,0.26,"earthquake"
64.7019,-149.0853,18.6,0.1,"13km N of North Nenana, Alaska",1542976106585,"reviewed",0,0,NA,NA,0.35,"earthquake"
39.6289,-119.9609,3,1.1,"5km SSE of Cold Springs, Nevada",1542975889250,"reviewed",0,19,NA,5,0.0284,"earthquake"
38.82,-122.7908333,0.8,1.75,"6km NNW of The Geysers, CA",1542975764900,"reviewed",0,47,1,39,0.07,"earthquake"
69.5634,-144.6478,12.9,3,"67km SSW of Kaktovik, Alaska",1542975634771,"reviewed",0,138,NA,NA,0.54,"earthquake"
59.2418,-136.0427,7.8,1.5,"34km W of Haines, Alaska",1542975403241,"reviewed",0,35,NA,NA,0.73,"earthquake"
33.5018333,-116.7985,2.01,0.29,"9km NE of Aguanga, CA",1542975221940,"reviewed",0,1,NA,14,0.11,"earthquake"
63.565,-150.8113,0.1,0.9,"94km WNW of Cantwell, Alaska",1542975214050,"reviewed",0,12,NA,NA,0.4,"earthquake"
37.3783,-117.8878,9.2,0.4,"42km NE of Big Pine, California",1542975019828,"reviewed",0,2,NA,4,0.0569,"earthquake"
17.8011,-66.883,29,1.93,"19km S of Guanica, Puerto Rico",1542974793540,"reviewed",0,57,NA,15,0.31,"earthquake"
64.849,-148.9916,10.4,0.6,"30km N of North Nenana, Alaska",1542974543957,"reviewed",0,6,NA,NA,0.47,"earthquake"
64.9548,-148.4728,14,0.4,"24km WNW of Ester, Alaska",1542973553086,"reviewed",0,2,NA,NA,0.44,"earthquake"
60.1325,-139.5087,0.4,1.3,"66km N of Yakutat, Alaska",1542973484329,"reviewed",0,26,NA,NA,0.67,"earthquake"
36.7386,-116.2996,8.8,-0.3,"45km ESE of Beatty, Nevada",1542973000465,"reviewed",0,0,NA,13,0.1167,"earthquake"
36.568,-121.1156667,7.78,1.35,"5km NNE of Pinnacles, CA",1542972458530,"reviewed",0,28,NA,17,0.07,"earthquake"
34.2333333,-117.4825,8.52,0.37,"3km SSE of Lytle Creek, CA",1542972371450,"reviewed",0,2,NA,12,0.08,"earthquake"
39.2266,-120.1039,9,0,"4km WSW of Tahoe Vista, California",1542972109829,"reviewed",0,0,NA,5,0.0884,"earthquake"
61.633,-150.5898,12.1,2.5,"31km WSW of Willow, Alaska",1542971325632,"reviewed",0,96,NA,NA,0.65,"earthquake"
40.5846,-119.6967,4.8,2.5,"26km W of Gerlach-Empire, Nevada",1542971321547,"reviewed",0,96,NA,10,0.1701,"earthquake"
61.8739,-149.2574,14.4,0.7,"14km N of Fishhook, Alaska",1542970936311,"reviewed",0,8,NA,NA,0.7,"earthquake"
60.0094,-140.0282,16.9,1.1,"54km NNW of Yakutat, Alaska",1542970488687,"reviewed",0,19,NA,NA,0.43,"earthquake"
-56.2619,-26.9851,82.85,5.6,"50km NNE of Visokoi Island, South Georgia and the South Sandwich Islands",1542970319840,"reviewed",0,482,NA,NA,0.94,"earthquake"
62.2006,-150.0816,10.3,1,"12km WNW of Y, Alaska",1542970096343,"reviewed",0,15,NA,NA,0.63,"earthquake"
36.0395,-117.7733333,0.77,0.92,"16km E of Coso Junction, CA",1542969780580,"reviewed",0,13,NA,12,0.15,"earthquake"
37.6033333,-118.9458333,5.99,0.8,"5km SE of Mammoth Lakes, CA",1542969282970,"reviewed",0,10,NA,20,0.1,"earthquake"
40.7815,-115.9722,3.1,1.9,"13km NE of Carlin, Nevada",1542969176117,"reviewed",0,56,NA,9,0.0976,"earthquake"
36.2671667,-120.7111667,5.3,1.97,"17km SSW of New Idria, CA",1542969034570,"reviewed",0,60,NA,43,0.17,"earthquake"
66.2469,-163.7678,10.5,1.4,"89km SW of Kotzebue, Alaska",1542968945368,"reviewed",0,30,NA,NA,0.59,"earthquake"
33.5048333,-116.533,5.04,0.03,"14km ESE of Anza, CA",1542968740850,"reviewed",0,0,NA,13,0.12,"earthquake"
44.7695,-110.7935,3.93,0.54,"27km ENE of West Yellowstone, Montana",1542968589470,"reviewed",0,4,NA,9,0.13,"earthquake"
44.7776667,-110.7906667,5.32,-0.12,"27km ENE of West Yellowstone, Montana",1542968582890,"reviewed",0,0,NA,7,0.16,"earthquake"
36.268,-89.4483333,6.35,1.53,"3km E of Ridgely, Tennessee",1542967983100,"reviewed",0,36,NA,14,0.05,"earthquake"
33.5091667,-116.4898333,13.9,0.71,"18km ESE of Anza, CA",1542967528500,"reviewed",0,8,NA,27,0.16,"earthquake"
33.6608333,-116.7458333,18.32,0.79,"9km SSW of Idyllwild, CA",1542967293180,"reviewed",0,10,NA,31,0.16,"earthquake"
60.1384,-149.8283,50,1.2,"21km W of Seward, Alaska",1542966969651,"reviewed",0,22,NA,NA,0.2,"earthquake"
40.2191667,-122.1323333,19.1,2.56,"10km ENE of Red Bluff, CA",1542966840550,"reviewed",0,101,NA,19,0.09,"earthquake"
